"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted","Max","Average","Average2"
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.08_0.02.csv",0.140740740740741,0.542857142857143,0.703703703703704,0.140740740740741,0.542857142857143,0.703703703703704,0.140740740740741,0.542857142857143,0.703703703703704,0.140740740740741,0.542857142857143,0.703703703703704,0.703703703703704,0.462433862433862,0.623280423280423
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.08_0.0.csv",0.140740740740741,0.542857142857143,0.703703703703704,0.140740740740741,0.542857142857143,0.703703703703704,0.125490196078431,0.457142857142857,0.573669467787115,0.140740740740741,0.542857142857143,0.703703703703704,0.703703703703704,0.443183940242764,0.596311858076564
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.08_0.08.csv",0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.679245283018868,0.443126684636119,0.596765498652291
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.08_0.04.csv",0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.679245283018868,0.443126684636119,0.596765498652291
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.06_0.08.csv",0.113207547169811,0.514285714285714,0.679245283018868,0.113207547169811,0.514285714285714,0.679245283018868,0.113207547169811,0.514285714285714,0.679245283018868,0.113207547169811,0.514285714285714,0.679245283018868,0.679245283018868,0.435579514824798,0.596765498652291
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.06_0.1.csv",0.108974358974359,0.485714285714286,0.635164835164835,0.113207547169811,0.514285714285714,0.679245283018868,0.113207547169811,0.514285714285714,0.679245283018868,0.113207547169811,0.514285714285714,0.679245283018868,0.679245283018868,0.429172426106388,0.587684014099108
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.08_0.06.csv",0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.130769230769231,0.485714285714286,0.635164835164835,0.135849056603774,0.514285714285714,0.679245283018868,0.679245283018868,0.436649042781118,0.587684014099108
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.08_0.1.csv",0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.653846153846154,0.423443223443223,0.56978021978022
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.06_0.06.csv",0.104575163398693,0.457142857142857,0.627450980392157,0.104575163398693,0.457142857142857,0.627450980392157,0.104575163398693,0.457142857142857,0.627450980392157,0.104575163398693,0.457142857142857,0.627450980392157,0.627450980392157,0.396389666977902,0.542296918767507
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.06_0.04.csv",0.089635854341737,0.457142857142857,0.627450980392157,0.089635854341737,0.457142857142857,0.627450980392157,0.089635854341737,0.457142857142857,0.627450980392157,0.085714285714286,0.428571428571429,0.582857142857143,0.627450980392157,0.384985994397759,0.533151260504202
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.06_0.02.csv",0.1,0.428571428571429,0.6,0.1,0.428571428571429,0.6,0.146909827760892,0.428571428571429,0.569170646982197,0.095238095238095,0.4,0.555102040816326,0.6,0.371011241375983,0.501248371689101
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.04_0.1.csv",0.081632653061225,0.4,0.571428571428571,0.180344478216819,0.457142857142857,0.580749746707193,0.081632653061225,0.4,0.571428571428571,0.130952380952381,0.428571428571429,0.576190476190476,0.580749746707193,0.371672818063396,0.498188956433637
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.06_0.0.csv",0.095238095238095,0.4,0.571428571428571,0.095238095238095,0.4,0.571428571428571,0.095238095238095,0.4,0.571428571428571,0.095238095238095,0.4,0.571428571428571,0.571428571428571,0.355555555555556,0.485714285714286
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfmrr_bin/dffmrr0.04_0.08.csv",0.081632653061225,0.4,0.571428571428571,0.081632653061225,0.4,0.571428571428571,0.161302982731554,0.371428571428571,0.427472527472527,0.081632653061225,0.4,0.571428571428571,0.571428571428571,0.34328231292517,0.464148351648352
