"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted","Max","Average","Averag2"
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.0_0.0.csv",0.25,0.6,0.75,0.25,0.6,0.75,0.25,0.6,0.75,0.25,0.6,0.75,0.75,0.533333333333333,0.675
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.02_0.02.csv",0.279738562091503,0.542857142857143,0.673165266106443,0.279738562091503,0.542857142857143,0.673165266106443,0.278388278388278,0.542857142857143,0.676609105180534,0.226415094339623,0.514285714285714,0.679245283018868,0.679245283018868,0.492443546681695,0.605630257908679
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.02_0.0.csv",0.279738562091503,0.542857142857143,0.673165266106443,0.226415094339623,0.514285714285714,0.679245283018868,0.361981799797775,0.542857142857143,0.58933988155424,0.226415094339623,0.514285714285714,0.679245283018868,0.679245283018868,0.485819331546055,0.591910178498017
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.08_0.04.csv",0.226415094339623,0.514285714285714,0.679245283018868,0.226415094339623,0.514285714285714,0.679245283018868,0.245748299319728,0.457142857142857,0.55298833819242,0.226415094339623,0.514285714285714,0.679245283018868,0.679245283018868,0.459643147465635,0.573840523406128
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.08_0.06.csv",0.315555555555556,0.542857142857143,0.656380952380952,0.217948717948718,0.485714285714286,0.653846153846154,0.2,0.428571428571429,0.565714285714286,0.217948717948718,0.485714285714286,0.653846153846154,0.656380952380952,0.45200814000814,0.559080586080586
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.0_0.02.csv",0.314625850340136,0.542857142857143,0.655830903790087,0.217948717948718,0.485714285714286,0.653846153846154,0.380806893850372,0.457142857142857,0.467718650327346,0.226666666666667,0.485714285714286,0.641142857142857,0.655830903790087,0.460834605445076,0.548745892066877
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.08_0.0.csv",0.291761148904006,0.514285714285714,0.616132167152575,0.355555555555556,0.542857142857143,0.59047619047619,0.217948717948718,0.485714285714286,0.653846153846154,0.35072463768116,0.542857142857143,0.597515527950311,0.653846153846154,0.479972865435746,0.56796054064244
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.0_0.04.csv",0.222222222222222,0.485714285714286,0.647619047619048,0.217948717948718,0.485714285714286,0.653846153846154,0.222222222222222,0.485714285714286,0.647619047619048,0.222222222222222,0.485714285714286,0.647619047619048,0.653846153846154,0.452014652014652,0.567445054945055
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.08_0.02.csv",0.327485380116959,0.542857142857143,0.6265664160401,0.217948717948718,0.485714285714286,0.653846153846154,0.217948717948718,0.485714285714286,0.653846153846154,0.339105339105339,0.514285714285714,0.55621521335807,0.653846153846154,0.468461126731804,0.564880670707738
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.04_0.06.csv",0.36,0.514285714285714,0.558857142857143,0.217948717948718,0.485714285714286,0.653846153846154,0.357742181540809,0.542857142857143,0.612553121935273,0.468039468039468,0.514285714285714,0.515278543849973,0.653846153846154,0.483450682263366,0.549709727453925
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.06_0.04.csv",0.291761148904006,0.514285714285714,0.616132167152575,0.360283687943262,0.571428571428571,0.640729483282675,0.297157622739018,0.457142857142857,0.500332225913621,0.418142280211246,0.6,0.630861403275196,0.640729483282675,0.491521430189895,0.566364052810151
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.06_0.08.csv",0.306813545491636,0.457142857142857,0.486029026053506,0.334883720930233,0.485714285714286,0.511893687707641,0.222222222222222,0.485714285714286,0.628571428571429,0.306813545491636,0.457142857142857,0.486029026053506,0.628571428571429,0.430747540686341,0.499779681762546
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin_evaluation/dffwrr0.04_0.02.csv",0.470833333333333,0.542857142857143,0.541785714285714,0.209150326797386,0.457142857142857,0.627450980392157,0.348513598987982,0.485714285714286,0.508213608023855,0.294486215538847,0.428571428571429,0.463480128893663,0.627450980392157,0.448183301711554,0.506902018235138
