"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted","Max","Average","Average2"
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.06_0.1.csv",0.214393939393939,0.542857142857143,0.638852813852814,0.179130434782609,0.485714285714286,0.559503105590062,0.219666048237477,0.571428571428571,0.681685661277498,0.18468085106383,0.514285714285714,0.601580547112462,0.681685661277498,0.449481592966367,0.574488480264819
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.08_0.04.csv",0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.679245283018868,0.443126684636119,0.596765498652291
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.06_0.08.csv",0.167272727272727,0.428571428571429,0.495584415584416,0.163636363636364,0.428571428571429,0.498701298701299,0.135849056603774,0.514285714285714,0.679245283018868,0.179130434782609,0.485714285714286,0.579378881987578,0.679245283018868,0.396328443227541,0.513756592054377
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.06_0.04.csv",0.205128205128205,0.514285714285714,0.652014652014652,0.163461538461538,0.485714285714286,0.653846153846154,0.163461538461538,0.485714285714286,0.653846153846154,0.163461538461538,0.485714285714286,0.653846153846154,0.653846153846154,0.440041208791209,0.573122710622711
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.08_0.0.csv",0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.653846153846154,0.423443223443223,0.56978021978022
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.08_0.02.csv",0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.653846153846154,0.423443223443223,0.56978021978022
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.08_0.06.csv",0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.12,0.428571428571429,0.565714285714286,0.130769230769231,0.485714285714286,0.653846153846154,0.653846153846154,0.410439560439561,0.551620879120879
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.08_0.08.csv",0.130769230769231,0.485714285714286,0.653846153846154,0.174263565891473,0.428571428571429,0.487264673311185,0.140952380952381,0.371428571428571,0.44625850340136,0.130769230769231,0.485714285714286,0.653846153846154,0.653846153846154,0.382449872017978,0.501580506979178
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.08_0.1.csv",0.122448979591837,0.428571428571429,0.542274052478134,0.106666666666667,0.342857142857143,0.411428571428571,0.130769230769231,0.485714285714286,0.635164835164835,0.11063829787234,0.371428571428571,0.458358662613982,0.635164835164835,0.345526727096419,0.459474693782119
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.06_0.06.csv",0.142073170731707,0.371428571428571,0.435975609756097,0.125490196078431,0.457142857142857,0.627450980392157,0.177272727272727,0.457142857142857,0.544805194805195,0.180232558139535,0.457142857142857,0.538039867109635,0.627450980392157,0.376183120595219,0.486141099365028
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.04_0.1.csv",0.195767195767196,0.457142857142857,0.516553287981859,0.166810966810967,0.428571428571429,0.484230055658627,0.145880574452003,0.485714285714286,0.603822481373502,0.178703703703704,0.457142857142857,0.53,0.603822481373502,0.38752830785994,0.495397156698177
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.06_0.0.csv",0.15,0.428571428571429,0.6,0.15,0.428571428571429,0.6,0.15,0.428571428571429,0.6,0.142857142857143,0.4,0.555102040816326,0.6,0.386139455782313,0.505102040816326
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.06_0.02.csv",0.15,0.428571428571429,0.6,0.15,0.428571428571429,0.6,0.15,0.428571428571429,0.6,0.142857142857143,0.4,0.555102040816326,0.6,0.386139455782313,0.505102040816326
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dfwrr_bin/dffwrr0.04_0.06.csv",0.1,0.428571428571429,0.6,0.1,0.428571428571429,0.6,0.1,0.428571428571429,0.6,0.095238095238095,0.4,0.555102040816326,0.6,0.369671201814059,0.505102040816326
