"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted","Max","Average","Average2"
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.08_0.08.csv",0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.178461538461538,0.542857142857143,0.678241758241758,0.135849056603774,0.514285714285714,0.679245283018868,0.679245283018868,0.448975050107125,0.600211486626581
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.08_0.04.csv",0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.679245283018868,0.443126684636119,0.596765498652291
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.06_0.04.csv",0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.136,0.485714285714286,0.621714285714286,0.135849056603774,0.514285714285714,0.679245283018868,0.679245283018868,0.435964061096137,0.58600269541779
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.08_0.02.csv",0.135849056603774,0.514285714285714,0.679245283018868,0.135849056603774,0.514285714285714,0.679245283018868,0.144848484848485,0.4,0.454199134199134,0.135849056603774,0.514285714285714,0.679245283018868,0.679245283018868,0.415598981731057,0.55434901576411
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.06_0.06.csv",0.198809523809524,0.542857142857143,0.639795918367347,0.163030303030303,0.457142857142857,0.525541125541126,0.135849056603774,0.514285714285714,0.679245283018868,0.167701863354037,0.485714285714286,0.57284826974268,0.679245283018868,0.423568445288971,0.552178824583752
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.08_0.06.csv",0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.653846153846154,0.423443223443223,0.56978021978022
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.08_0.0.csv",0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.653846153846154,0.423443223443223,0.56978021978022
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.06_0.02.csv",0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.197278911564626,0.485714285714286,0.625655976676385,0.130769230769231,0.485714285714286,0.653846153846154,0.653846153846154,0.426636515412026,0.566256447633999
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.08_0.1.csv",0.125490196078431,0.457142857142857,0.60952380952381,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.130769230769231,0.485714285714286,0.653846153846154,0.653846153846154,0.416928822811176,0.560668498168498
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.06_0.1.csv",0.178775510204082,0.514285714285714,0.637434402332362,0.16969696969697,0.457142857142857,0.54025974025974,0.202836879432624,0.514285714285714,0.621276595744681,0.176170212765957,0.485714285714286,0.586990881458967,0.637434402332362,0.423739146943663,0.54467377390304
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.06_0.0.csv",0.125490196078431,0.457142857142857,0.627450980392157,0.125490196078431,0.457142857142857,0.627450980392157,0.125490196078431,0.457142857142857,0.627450980392157,0.291363636363636,0.542857142857143,0.621168831168831,0.627450980392157,0.423803475935829,0.552225935828877
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.04_0.06.csv",0.217460317460317,0.457142857142857,0.536598639455782,0.131752305665349,0.428571428571429,0.547713156408809,0.104575163398693,0.457142857142857,0.627450980392157,0.210987210987211,0.428571428571429,0.491022491022491,0.627450980392157,0.386582403018282,0.496776729838476
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.04_0.1.csv",0.178174603174603,0.428571428571429,0.499319727891157,0.141860465116279,0.428571428571429,0.512292358803987,0.138998682476943,0.457142857142857,0.571541501976285,0.104575163398693,0.457142857142857,0.60952380952381,0.60952380952381,0.377309573649194,0.495513246202976
"/home/d19125691/Documents/Experiments/ontologyDCQ/onto-DCQ-FS_git/optimalalphabeta/dearr_bin/dfearr0.1_0.02.csv",0.114285714285714,0.4,0.571428571428571,0.114285714285714,0.4,0.571428571428571,0.114285714285714,0.4,0.571428571428571,0.114285714285714,0.4,0.571428571428571,0.571428571428571,0.361904761904762,0.485714285714286
