"File","FeatureAlgo","Accuracy","Precision macro","Recall macro","Precision weight","Recall weight","Time FS","Features","Time ensemble","class index"
"HTRU_2.csv","GR",0.979050279329609,0.956686452588092,0.911261792171021,0.978529844531768,0.979050279329609,0.131920742998773,6,0.284670301996812,8
"HTRU_2.csv","fcbf",0.931284916201117,0.88319196673567,0.643502440880227,0.925319899213155,0.931284916201117,0.178576159996737,1,0.108607169000607,8
"HTRU_2.csv","relieff",0.979050279329609,0.956686452588092,0.911261792171021,0.978529844531768,0.979050279329609,21.9262314549997,6,0.280366375001904,8
"HTRU_2.csv","chisquare",0.973743016759777,0.955833070709799,0.877454143283063,0.973040206581229,0.973743016759777,0.013534088997403,3,0.138010229995416,8
"HTRU_2.csv","cfs",0.967877094972067,0.946677084561859,0.847552285116987,0.96682120829575,0.967877094972067,3.61879799600138,1,0.10367301000224,8
"HTRU_2.csv","multisurf",0.970670391061452,0.939566208811017,0.872958086831673,0.969587262507397,0.970670391061452,2644.080490498,2,0.138849534996552,8
"HTRU_2.csv","MI",0.977932960893855,0.958389073114616,0.902222840368249,0.977377149270504,0.977932960893855,0.556496660996345,3,0.171456569994916,8
"HTRU_2.csv","mrmr",0.977932960893855,0.958389073114616,0.902222840368249,0.977377149270504,0.977932960893855,4.42138604399952,3,0.166008473002876,8
"HTRU_2.csv","relief",0.972067039106145,0.936009941543809,0.886363093240955,0.971111251231729,0.972067039106145,0.316757613996742,4,0.169826838005974,8
"Immunotherapy.xlsx","GR",0.833333333333333,0.90625,0.7,0.864583333333333,0.833333333333333,0.001426759998139,3,0.017221704998519,7
"Immunotherapy.xlsx","fcbf",0.833333333333333,0.90625,0.7,0.864583333333333,0.833333333333333,0.004488924001635,4,0.014878750000207,7
"Immunotherapy.xlsx","relieff",0.833333333333333,0.90625,0.7,0.864583333333333,0.833333333333333,0.101139992999379,5,0.017647860004217,7
"Immunotherapy.xlsx","chisquare",0.833333333333333,0.90625,0.7,0.864583333333333,0.833333333333333,0.003982875001384,3,0.015106857004867,7
"Immunotherapy.xlsx","cfs",0.833333333333333,0.90625,0.7,0.864583333333333,0.833333333333333,0.009576983000443,4,0.014568018006685,7
