"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted",
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.04_0.06.csv",0.23004329004329,0.4,0.435858998144712,0.183694530443756,0.457142857142857,0.590181335692172,0.305210489993099,0.457142857142857,0.536527654540077,0.345918367346939,0.485714285714286,0.468775510204082,0.537474425315511
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.04_0.04.csv",0.399108138238573,0.485714285714286,0.562955884695015,0.171428571428571,0.485714285714286,0.610612244897959,0.127611518915867,0.371428571428571,0.472049689440994,0.244642857142857,0.4,0.4775,0.553094138435753
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.08_0.04.csv",0.393557422969188,0.542857142857143,0.585914365746299,0.245933014354067,0.542857142857143,0.636637047163363,0.297307692307692,0.485714285714286,0.525989010989011,0.38768115942029,0.571428571428571,0.634265010351967,0.618938807753876
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.06_0.02.csv",0.371739130434783,0.457142857142857,0.462732919254658,0.308904428904429,0.514285714285714,0.575064935064935,0.4366534914361,0.485714285714286,0.486301524562394,0.305939580133129,0.457142857142857,0.503971911345183,0.531107520231944
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.0_0.08.csv",0.151234567901235,0.228571428571429,0.286507936507936,0.191595441595442,0.228571428571429,0.224358974358974,0.280776014109347,0.257142857142857,0.265396825396825,0.088888888888889,0.114285714285714,0.118095238095238,0.27756025867137
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.02_0.08.csv",0.325498188405797,0.4,0.415766045548654,0.191176470588235,0.371428571428571,0.456358543417367,0.189423076923077,0.4,0.476923076923077,0.263716808553765,0.342857142857143,0.356409532496489,0.449682555296366
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.02_0.1.csv",0.179012345679012,0.342857142857143,0.385714285714286,0.124467673248161,0.342857142857143,0.445329351252696,0.059782608695652,0.314285714285714,0.478260869565217,0.262579087579088,0.314285714285714,0.316919271204985,0.436434835510733
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.04_0.1.csv",0.359259259259259,0.428571428571429,0.494603174603175,0.154456654456654,0.428571428571429,0.56567242281528,0.090277777777778,0.371428571428571,0.541666666666667,0.321356421356421,0.428571428571429,0.438124098124098,0.53398075469504
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.1_0.08.csv",0.246233766233766,0.514285714285714,0.578849721706865,0.276923076923077,0.6,0.701831501831502,0.221714285714286,0.485714285714286,0.564897959183673,0.388928571428571,0.542857142857143,0.565765306122449,0.626893741179456
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.08_0.0.csv",0.183251231527094,0.371428571428571,0.409007741027446,0.236165577342048,0.514285714285714,0.589853719265484,0.304789833822092,0.514285714285714,0.526351068286552,0.318051948051948,0.457142857142857,0.475732838589981,0.543496833945917
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.04_0.08.csv",0.261111111111111,0.428571428571429,0.500952380952381,0.197222222222222,0.485714285714286,0.623333333333333,0.249194348585829,0.485714285714286,0.540126269943714,0.27015306122449,0.371428571428571,0.427397959183674,0.554803994743143
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.02_0.0.csv",0.194345238095238,0.457142857142857,0.52265306122449,0.235632183908046,0.428571428571429,0.472742200328407,0.063829787234043,0.342857142857143,0.51063829787234,0.166098484848485,0.4,0.447272727272727,0.502011186475079
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.0_0.02.csv",0.208906525573192,0.228571428571429,0.257732426303855,0.167283950617284,0.2,0.208730158730159,0.152837902837903,0.171428571428571,0.20417439703154,0.137125220458554,0.171428571428571,0.191950113378685,0.231736793482825
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.06_0.04.csv",0.247953216374269,0.457142857142857,0.470175438596491,0.24963144963145,0.542857142857143,0.648789048789049,0.271428571428571,0.457142857142857,0.502040816326531,0.221602787456446,0.371428571428571,0.49556993529119,0.564562335990907
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.04_0.02.csv",0.420068027210884,0.485714285714286,0.532312925170068,0.157023382829834,0.457142857142857,0.555794504181601,0.219979296066252,0.371428571428571,0.392132505175983,0.259201388888889,0.428571428571429,0.478055555555556,0.524607238355318
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.0_0.1.csv",0.242087542087542,0.285714285714286,0.309350649350649,0.103030303030303,0.171428571428571,0.205714285714286,0.077441077441078,0.114285714285714,0.147012987012987,0.02020202020202,0.028571428571429,0.031168831168831,0.279050825717492
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.06_0.06.csv",0.228011204481793,0.4,0.453781512605042,0.23859649122807,0.514285714285714,0.6265664160401,0.240777338603426,0.428571428571429,0.482420478072652,0.332275132275132,0.485714285714286,0.494965986394558,0.545272705573457
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.08_0.08.csv",0.316374269005848,0.457142857142857,0.512280701754386,0.245263157894737,0.542857142857143,0.650375939849624,0.12,0.428571428571429,0.6,0.24969696969697,0.457142857142857,0.558961038961039,0.603112326270221
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.06_0.08.csv",0.512933947772657,0.6,0.619495281983761,0.24,0.514285714285714,0.636190476190476,0.245484400656814,0.428571428571429,0.444499178981937,0.360387078808131,0.514285714285714,0.522592194772646,0.618561919391413
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.02_0.06.csv",0.13510101010101,0.314285714285714,0.357864357864358,0.226812770562771,0.4,0.462251082251082,0.1425983436853,0.285714285714286,0.331203785862171,0.23872644574399,0.314285714285714,0.337878028404344,0.406705146705147
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dfwrr_cont/dfwrr0.08_0.02.csv",0.443295019157088,0.571428571428571,0.576902025177887,0.261333333333333,0.571428571428571,0.656761904761905,0.294179894179894,0.485714285714286,0.502796674225246,0.296078431372549,0.457142857142857,0.512605042016807,0.601697500456121
,0.458765664713543,0.580952380952381,0.618851532312604,0.297152447746183,0.619047619047619,0.704167330254287,0.398054216315086,0.561904761904762,0.637086198715119,0.413660305073349,0.542857142857143,0.600875906357273,
