"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted",,,
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.06_0.08.csv",0.321792717086835,0.457142857142857,0.476158463385354,0.233333333333333,0.514285714285714,0.628571428571429,0.301774042950513,0.485714285714286,0.534293717486995,0.206526806526806,0.342857142857143,0.35964035964036,0.405174239081802,0.559050286781379,0.499665992271035
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.0_0.0.csv",0.167080231596361,0.314285714285714,0.341439205955335,0.151244588744589,0.428571428571429,0.539950525664811,0.077777777777778,0.4,0.533333333333333,0.197937864604531,0.257142857142857,0.275981161695447,0.307062057447682,0.500618429189858,0.422676056662232
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.04_0.06.csv",0.254372294372294,0.485714285714286,0.544484848484848,0.235714285714286,0.371428571428571,0.411428571428571,0.356310356310356,0.457142857142857,0.531002331002331,0.296336996336996,0.371428571428571,0.399413919413919,0.392898157398157,0.520400488400488,0.471582417582417
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.1_0.06.csv",0.270862470862471,0.6,0.648951048951049,0.278139534883721,0.657142857142857,0.736212624584718,0.331468860164512,0.571428571428571,0.601067651502434,0.237176470588235,0.514285714285714,0.528403361344538,0.497928263811568,0.680768843559541,0.628658671595685
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.0_0.06.csv",0.214346764346764,0.257142857142857,0.269529042386185,0.204585537918871,0.257142857142857,0.265759637188209,0.157070707070707,0.2,0.241558441558442,0.182010582010582,0.228571428571429,0.229478458049887,0.225599692782233,0.264143845572417,0.251581394795681
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.1_0.04.csv",0.296805896805897,0.628571428571429,0.66016146016146,0.283370288248337,0.657142857142857,0.731073804244536,0.353809523809524,0.571428571428571,0.594965986394558,0.275585284280936,0.628571428571429,0.687625418060201,0.530759328976644,0.692953560822066,0.668456667215189
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.04_0.08.csv",0.395798319327731,0.514285714285714,0.554453781512605,0.22967032967033,0.485714285714286,0.572747252747253,0.080745341614907,0.371428571428571,0.532919254658385,0.377468563182849,0.428571428571429,0.43744794887652,0.415104232632548,0.553373429639414,0.524392059448691
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.04_0.0.csv",0.474112554112554,0.514285714285714,0.530735930735931,0.170654468684025,0.485714285714286,0.582828993666432,0.244047619047619,0.514285714285714,0.601190476190476,0.271428571428571,0.371428571428571,0.377142857142857,0.428154646393563,0.571585133530946,0.522974564433924
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.06_0.1.csv",0.450851370851371,0.542857142857143,0.549973201401773,0.214393939393939,0.542857142857143,0.668939393939394,0.130769230769231,0.485714285714286,0.653846153846154,0.23349593495935,0.428571428571429,0.471033681765389,0.447775242243883,0.624252916395773,0.585948107738177
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.0_0.08.csv",0.202918069584736,0.228571428571429,0.250620490620491,0.129292929292929,0.142857142857143,0.142337662337662,0.234025234025234,0.228571428571429,0.204604918890633,0.134215167548501,0.142857142857143,0.143764172335601,0.182052982291078,0.237739051072384,0.185331811046097
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.08_0.04.csv",0.366315789473684,0.628571428571429,0.665263157894737,0.441133603238866,0.571428571428571,0.610541738962792,0.256117216117216,0.428571428571429,0.448812140240712,0.268106312292359,0.485714285714286,0.583103939250119,0.479473300979683,0.634792108476319,0.57693024408709
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.02_0.0.csv",0.208928571428571,0.428571428571429,0.476326530612245,0.190603085553997,0.457142857142857,0.543201763173713,0.094148936170213,0.4,0.543100303951368,0.125622605363985,0.314285714285714,0.373957307060755,0.346324091942904,0.520876199245775,0.48414647619952
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.1_0.08.csv",0.215718157181572,0.485714285714286,0.549128919860627,0.288220551378446,0.657142857142857,0.758682420336555,0.259948320413437,0.6,0.695681063122924,0.265637065637066,0.514285714285714,0.514065085493657,0.483685370047262,0.703835446867446,0.629389372203441
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.08_0.02.csv",0.254166666666667,0.457142857142857,0.476785714285714,0.328320802005012,0.6,0.650196920873613,0.287,0.514285714285714,0.540142857142857,0.205400696864111,0.428571428571429,0.507814833250373,0.437485707590696,0.59677992600549,0.543735081388139
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.08_0.0.csv",0.3425,0.457142857142857,0.476428571428572,0.328571428571429,0.6,0.646938775510204,0.232804232804233,0.514285714285714,0.57989417989418,0.262630272952854,0.4,0.436214108472173,0.439784178421851,0.608944318468128,0.534868908826282
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.04_0.04.csv",0.472958257713249,0.514285714285714,0.571521908218823,0.266696521868936,0.4,0.43162263024332,0.213907785336357,0.457142857142857,0.507634164777022,0.334013605442177,0.4,0.410204081632653,0.414998960555092,0.531147262427186,0.480245696217955
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.08_0.08.csv",0.374824016563147,0.542857142857143,0.571688849452825,0.211363636363636,0.514285714285714,0.620454545454545,0.265714285714286,0.514285714285714,0.561224489795918,0.224137931034483,0.4,0.387684729064039,0.432376754572621,0.584455961567763,0.535263153441832
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.04_0.02.csv",0.230769230769231,0.371428571428571,0.406593406593407,0.229308755760369,0.514285714285714,0.604092165898617,0.141759929778363,0.371428571428571,0.430985297344744,0.300586441473141,0.371428571428571,0.410138400187661,0.36523375469808,0.516454392509692,0.462952317506107
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.02_0.02.csv",0.334569597069597,0.457142857142857,0.484500261643119,0.177083333333333,0.4,0.430612244897959,0.198133116883117,0.342857142857143,0.364916512059369,0.21875,0.342857142857143,0.355714285714286,0.34226137453816,0.457418454561312,0.408935826078683
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.0_0.1.csv",0.105555555555556,0.114285714285714,0.124761904761905,0.04040404040404,0.057142857142857,0.062337662337662,0.074074074074074,0.114285714285714,0.123809523809524,0.125925925925926,0.142857142857143,0.142857142857143,0.102358104858105,0.137213403880071,0.113441558441559
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.0_0.04.csv",0.22029822029822,0.257142857142857,0.261100803957947,0.222486772486772,0.257142857142857,0.231360544217687,0.120987654320988,0.142857142857143,0.141587301587302,0.161904761904762,0.2,0.216326530612245,0.202766287210732,0.258462172747887,0.212593795093795
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_cont/dearr0.06_0.04.csv",0.322016806722689,0.428571428571429,0.452629051620648,0.330980392156863,0.457142857142857,0.488515406162465,0.365238095238095,0.514285714285714,0.541904761904762,0.337460317460317,0.485714285714286,0.481687074829932,0.433845515984172,0.514901960784314,0.491184073629452
,0.505093795093795,0.638095238095238,0.677935897329148,0.391267299688352,0.657142857142857,0.751233010544079,0.400660597572362,0.59047619047619,0.664366215180169,0.368468357039786,0.580952380952381,0.642387263247584,,,
