Rule,Predicted_Class,Support,Confidence
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean <= 2.920) and (attr_conc.mean <= 0.054) and (t_mean.mean > 116624.550),3,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean <= 2.920) and (attr_conc.mean > 0.054) and (cEntropy <= 0.988) and (cEntropy <= 0.933) and (nr_cor_attr <= 0.135),1,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean <= 2.920) and (attr_conc.mean > 0.054) and (cEntropy <= 0.988) and (cEntropy <= 0.933) and (nr_cor_attr > 0.135) and (nr_outliers <= 10.500),1,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean <= 2.920) and (attr_conc.mean > 0.054) and (cEntropy <= 0.988) and (cEntropy <= 0.933) and (nr_cor_attr > 0.135) and (nr_outliers > 10.500) and (eigenvalues.mean <= 123105136260.438),1,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean <= 2.920) and (attr_conc.mean > 0.054) and (cEntropy <= 0.988) and (cEntropy <= 0.933) and (nr_cor_attr > 0.135) and (nr_outliers > 10.500) and (eigenvalues.mean > 123105136260.438),1,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean <= 2.920) and (attr_conc.mean > 0.054) and (cEntropy <= 0.988) and (cEntropy > 0.933),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean <= 2.920) and (attr_conc.mean > 0.054) and (cEntropy > 0.988) and (eigenvalues.mean <= 10552.237) and (attr_conc.mean <= 0.072),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean <= 2.920) and (attr_conc.mean > 0.054) and (cEntropy > 0.988) and (eigenvalues.mean <= 10552.237) and (attr_conc.mean > 0.072),1,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean <= 2.920) and (attr_conc.mean > 0.054) and (cEntropy > 0.988) and (eigenvalues.mean > 10552.237),1,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean > 2.920) and (attr_to_inst <= 0.037) and (OutlierPerc <= 0.001),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean > 2.920) and (attr_to_inst <= 0.037) and (OutlierPerc > 0.001) and (LabelIssuesPerc <= 0.031),4,0.021686746987951807,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean > 2.920) and (attr_to_inst <= 0.037) and (OutlierPerc > 0.001) and (LabelIssuesPerc > 0.031),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst <= 1434.000) and (attr_ent.mean > 1.679) and (cov.mean > 2.198) and (attr_ent.mean > 2.920) and (attr_to_inst > 0.037),0,0.0024096385542168677,1.0
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst > 1434.000) and (nUnique <= 6.500) and (kurtosis.mean <= 11.209),1,0.0024096385542168677,1.0
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst > 1434.000) and (nUnique <= 6.500) and (kurtosis.mean > 11.209),1,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst > 1434.000) and (nUnique > 6.500) and (max.mean <= 16448.727),1,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc <= 0.007) and (nr_inst > 1434.000) and (nUnique > 6.500) and (max.mean > 16448.727),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr <= 0.006) and (nr_inst <= 304.000) and (snr.mean <= 3.389) and (g_mean.mean <= 12940.336) and (inst_to_attr <= 9.041),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr <= 0.006) and (nr_inst <= 304.000) and (snr.mean <= 3.389) and (g_mean.mean <= 12940.336) and (inst_to_attr > 9.041) and (t_mean.mean <= 10.941),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr <= 0.006) and (nr_inst <= 304.000) and (snr.mean <= 3.389) and (g_mean.mean <= 12940.336) and (inst_to_attr > 9.041) and (t_mean.mean > 10.941),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr <= 0.006) and (nr_inst <= 304.000) and (snr.mean <= 3.389) and (g_mean.mean > 12940.336),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr <= 0.006) and (nr_inst <= 304.000) and (snr.mean > 3.389),1,0.0024096385542168677,1.0
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr <= 0.006) and (nr_inst > 304.000) and (ena <= -0.901),0,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr <= 0.006) and (nr_inst > 304.000) and (ena > -0.901) and (eigenvalues.mean <= 59.470),0,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr <= 0.006) and (nr_inst > 304.000) and (ena > -0.901) and (eigenvalues.mean > 59.470),0,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc <= 0.002) and (nr_inst <= 3027.000) and (snr.mean <= 7.950) and (attr_ent.mean <= 2.467) and (nr_cor_attr <= 0.058),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc <= 0.002) and (nr_inst <= 3027.000) and (snr.mean <= 7.950) and (attr_ent.mean <= 2.467) and (nr_cor_attr > 0.058),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc <= 0.002) and (nr_inst <= 3027.000) and (snr.mean <= 7.950) and (attr_ent.mean > 2.467),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc <= 0.002) and (nr_inst <= 3027.000) and (snr.mean > 7.950) and (snr.mean <= 7.982) and (eigenvalues.mean <= 2026.646),1,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc <= 0.002) and (nr_inst <= 3027.000) and (snr.mean > 7.950) and (snr.mean <= 7.982) and (eigenvalues.mean > 2026.646),1,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc <= 0.002) and (nr_inst <= 3027.000) and (snr.mean > 7.950) and (snr.mean > 7.982) and (OutlierPerc <= 0.017),4,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc <= 0.002) and (nr_inst <= 3027.000) and (snr.mean > 7.950) and (snr.mean > 7.982) and (OutlierPerc > 0.017),4,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc <= 0.002) and (nr_inst > 3027.000) and (ena <= -0.609),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc <= 0.002) and (nr_inst > 3027.000) and (ena > -0.609),0,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst <= 0.017) and (skewness.mean <= 7.690) and (OutlierPerc <= 0.024),1,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst <= 0.017) and (skewness.mean <= 7.690) and (OutlierPerc > 0.024),1,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst <= 0.017) and (skewness.mean > 7.690),1,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean <= 0.009) and (LabelIssuesPerc <= 0.008) and (nUnique <= 2.500) and (sparsity.mean <= 0.004),2,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean <= 0.009) and (LabelIssuesPerc <= 0.008) and (nUnique <= 2.500) and (sparsity.mean > 0.004),7,0.0024096385542168677,1.0
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean <= 0.009) and (LabelIssuesPerc <= 0.008) and (nUnique > 2.500),2,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean <= 0.009) and (LabelIssuesPerc > 0.008) and (ClassOverlapPerc <= 0.000),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean <= 0.009) and (LabelIssuesPerc > 0.008) and (ClassOverlapPerc > 0.000) and (h_mean.mean <= 5.419),4,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean <= 0.009) and (LabelIssuesPerc > 0.008) and (ClassOverlapPerc > 0.000) and (h_mean.mean > 5.419),2,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr <= 0.014) and (LabelIssuesPerc <= 0.005),8,0.0024096385542168677,1.0
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr <= 0.014) and (LabelIssuesPerc > 0.005) and (mean.mean <= 1439.160) and (h_mean.mean <= 97.831),1,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr <= 0.014) and (LabelIssuesPerc > 0.005) and (mean.mean <= 1439.160) and (h_mean.mean > 97.831),1,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr <= 0.014) and (LabelIssuesPerc > 0.005) and (mean.mean > 1439.160),1,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean <= -0.737) and (skewness.mean <= -2.651),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean <= -0.737) and (skewness.mean > -2.651),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean <= 10.281) and (nr_norm <= 1.000) and (cEntropy <= 0.930) and (attr_to_inst <= 0.091),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean <= 10.281) and (nr_norm <= 1.000) and (cEntropy <= 0.930) and (attr_to_inst > 0.091),0,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean <= 10.281) and (nr_norm <= 1.000) and (cEntropy > 0.930) and (nr_inst <= 265.500),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean <= 10.281) and (nr_norm <= 1.000) and (cEntropy > 0.930) and (nr_inst > 265.500),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean <= 10.281) and (nr_norm > 1.000),0,0.0024096385542168677,1.0
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc <= 0.021) and (nUnique <= 4.500) and (attr_conc.mean <= 0.091),0,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc <= 0.021) and (nUnique <= 4.500) and (attr_conc.mean > 0.091) and (attr_conc.mean <= 0.134) and (eigenvalues.mean <= 336.608) and (snr.mean <= 2.483),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc <= 0.021) and (nUnique <= 4.500) and (attr_conc.mean > 0.091) and (attr_conc.mean <= 0.134) and (eigenvalues.mean <= 336.608) and (snr.mean > 2.483),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc <= 0.021) and (nUnique <= 4.500) and (attr_conc.mean > 0.091) and (attr_conc.mean <= 0.134) and (eigenvalues.mean > 336.608),1,0.0024096385542168677,1.0
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc <= 0.021) and (nUnique <= 4.500) and (attr_conc.mean > 0.091) and (attr_conc.mean > 0.134),0,0.004819277108433735,0.5
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc <= 0.021) and (nUnique > 4.500),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc > 0.021) and (cEntropy <= 0.925) and (g_mean.mean <= 5.432),0,0.014457831325301205,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc > 0.021) and (cEntropy <= 0.925) and (g_mean.mean > 5.432) and (mean.mean <= 32.757),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc > 0.021) and (cEntropy <= 0.925) and (g_mean.mean > 5.432) and (mean.mean > 32.757),0,0.007228915662650603,0.3333333333333333
(cEntropy > 0.614) and (mean.mean > 6.038) and (OutlierPerc > 0.007) and (nr_cor_attr > 0.006) and (LabelIssuesPerc > 0.002) and (attr_to_inst > 0.017) and (sparsity.mean > 0.009) and (nr_cor_attr > 0.014) and (skewness.mean > -0.737) and (kurtosis.mean > 10.281) and (OutlierPerc > 0.021) and (cEntropy > 0.925),1,0.007228915662650603,0.3333333333333333
