"File","MLP_macro","MLP_micro","MLP_weighted","LR_macro","LR_micro","LR_weighted","DT_macro","DT_micro","DT_weighted","SVC_macro","SVC_micro","SVC_weighted"
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.04_0.06.csv",0.166400850611377,0.314285714285714,0.356254272043746,0.138888888888889,0.342857142857143,0.428571428571429,0.117948717948718,0.285714285714286,0.355164835164835,0.138888888888889,0.342857142857143,0.428571428571429
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.1_0.06.csv",0.181074168797954,0.371428571428571,0.457289002557545,0.21015873015873,0.342857142857143,0.380045351473923,0.230634682658671,0.4,0.45328050260584,0.220996168582375,0.371428571428571,0.418609742747674
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.0_0.06.csv",0.064814814814815,0.085714285714286,0.073809523809524,0.021164021164021,0.057142857142857,0.076190476190476,0.04029304029304,0.057142857142857,0.058084772370487,0.022222222222222,0.057142857142857,0.074285714285714
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.1_0.04.csv",0.193766233766234,0.4,0.493803339517625,0.193766233766234,0.4,0.493803339517625,0.151428571428571,0.285714285714286,0.343265306122449,0.19604743083004,0.4,0.488763410502541
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.04_0.08.csv",0.095238095238095,0.314285714285714,0.423809523809524,0.072948328267477,0.342857142857143,0.51063829787234,0.151515151515152,0.371428571428571,0.443290043290043,0.071428571428572,0.285714285714286,0.4
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.04_0.0.csv",0.197089947089947,0.485714285714286,0.581179138321996,0.196687370600414,0.485714285714286,0.585270629991127,0.122501611863314,0.4,0.542580823431887,0.190283400809717,0.485714285714286,0.592481203007519
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.06_0.1.csv",0.128792569659443,0.314285714285714,0.421229544449359,0.102127659574468,0.342857142857143,0.51063829787234,0.126356589147287,0.314285714285714,0.431007751937984,0.097297297297297,0.257142857142857,0.347490347490348
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.0_0.08.csv",0.081577681577682,0.114285714285714,0.10547928262214,0.024691358024691,0.057142857142857,0.06984126984127,0.10978835978836,0.114285714285714,0.085034013605442,0.022222222222222,0.057142857142857,0.074285714285714
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.08_0.04.csv",0.174603174603175,0.342857142857143,0.410884353741497,0.202652519893899,0.4,0.478969306555514,0.272089314194577,0.457142857142857,0.519526087947141,0.19,0.371428571428571,0.440952380952381
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.02_0.0.csv",0.092857142857143,0.342857142857143,0.434285714285714,0.134966777408638,0.485714285714286,0.613004271476032,0.134966777408638,0.485714285714286,0.613004271476032,0.134966777408638,0.485714285714286,0.613004271476032
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.1_0.08.csv",0.178609625668449,0.371428571428571,0.467838044308633,0.201433691756272,0.342857142857143,0.39436763952893,0.171805006587615,0.342857142857143,0.428458498023715,0.19604743083004,0.4,0.501185770750988
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.08_0.02.csv",0.230344827586207,0.485714285714286,0.573793103448276,0.204347826086957,0.428571428571429,0.505590062111801,0.088888888888889,0.285714285714286,0.444444444444444,0.141935483870968,0.342857142857143,0.390783410138249
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.08_0.0.csv",0.272463768115942,0.571428571428571,0.677432712215321,0.259047619047619,0.542857142857143,0.643809523809524,0.241558441558442,0.485714285714286,0.561038961038961,0.243961352657005,0.514285714285714,0.610213940648723
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.04_0.04.csv",0.165824915824916,0.342857142857143,0.398268398268398,0.136666666666667,0.342857142857143,0.422857142857143,0.170454545454545,0.428571428571429,0.53030303030303,0.136666666666667,0.342857142857143,0.422857142857143
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.08_0.08.csv",0.137142857142857,0.285714285714286,0.360816326530612,0.166534914361001,0.342857142857143,0.4300395256917,0.162898550724638,0.314285714285714,0.389316770186335,0.178609625668449,0.371428571428571,0.467838044308633
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.04_0.02.csv",0.235670194003527,0.485714285714286,0.553552532123961,0.18349358974359,0.457142857142857,0.552197802197802,0.103365384615385,0.257142857142857,0.31043956043956,0.149425287356322,0.371428571428571,0.449261083743842
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.02_0.02.csv",0.114814814814815,0.371428571428571,0.457566137566138,0.113888888888889,0.371428571428571,0.455873015873016,0.148142446633826,0.371428571428571,0.425639221205724,0.1046875,0.342857142857143,0.421428571428571
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.0_0.1.csv",0.033509700176367,0.085714285714286,0.120634920634921,0.036244800950683,0.085714285714286,0.113980137509549,0.022222222222222,0.028571428571429,0.028571428571429,0.050766283524904,0.114285714285714,0.176354679802956
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.0_0.04.csv",0.091427091427092,0.114285714285714,0.091441891441892,0.030651340996169,0.114285714285714,0.157635467980296,0.100529100529101,0.085714285714286,0.085714285714286,0.035555555555556,0.114285714285714,0.146285714285714
"/home/d19125691/Documents/Experiments/ontologyDCQ/FeatureSelectionRecommendation/optimalalphabeta/dearr_bin/dearr0.06_0.04.csv",0.185510835913313,0.314285714285714,0.366191950464396,0.154166666666667,0.314285714285714,0.392857142857143,0.220979020979021,0.371428571428571,0.429570429570429,0.166534914361001,0.342857142857143,0.4300395256917
